0.020460358056265948, 0.10294117647058787
0.046035805626598425, 0.19117647058823506
0.07289002557544755, 0.27941176470588225
0.09974424552429667, 0.37867647058823506
0.12915601023017897, 0.4742647058823528
0.16240409207161127, 0.5661764705882351
0.19948849104859329, 0.6544117647058822
0.24552429667519177, 0.7536764705882351
0.3056265984654732, 0.8529411764705881
0.4092071611253197, 0.9411764705882351
0.5306905370843988, 1.040441176470588
0.6803069053708439, 1.1323529411764703
0.7710997442455243, 1.2242647058823528
0.7749360613810741, 1.316176470588235
