0.025031289111389243, 0.08823529411764697
0.04630788485607007, 0.17794117647058816
0.07509386733416767, 0.2588235294117646
0.10137672090112643, 0.33529411764705874
0.13141426783479354, 0.40882352941176464
0.16520650813516907, 0.4705882352941176
0.2027534418022529, 0.5249999999999999
0.24780976220275347, 0.5617647058823529
0.3078848560700877, 0.5911764705882352
0.40801001251564456, 0.5544117647058823
0.5319148936170213, 0.488235294117647
0.6808510638297873, 0.363235294117647
0.7709637046307887, 0.2779411764705882
0.9824780976220275, 0.0249999999999998
