0.0028065072182721362, 0.0038461538461538325
0.055149752208575986, 0.19038461538461526
0.11583710407239833, 0.35576923076923067
0.1848362421891835, 0.4884615384615384
0.2747306614953675, 0.5807692307692307
0.3462184873949581, 0.6019230769230769
0.3840282266752857, 0.5999999999999999
0.41620340443869863, 0.5865384615384615
0.46654815772462843, 0.5596153846153846
0.5280650721827195, 0.5211538461538461
0.5965309200603318, 0.4634615384615384
0.6649698340874813, 0.39615384615384613
0.7389840551605259, 0.3192307692307692
0.8018153415212238, 0.2499999999999999
0.8660471881060116, 0.1807692307692308
0.9204858866623574, 0.11538461538461531
0.9860644257703081, 0.02692307692307694
